Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Ass	Interaction	Kin	START	0.000	H:/Individual recognition vids/Blind videos/KK12.MP4	0	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	At speaker	POINT	0.000	H:/Individual recognition vids/Blind videos/KK12.MP4	0	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	At speaker	POINT	1.000	H:/Individual recognition vids/Blind videos/KK12.MP4	25	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	At speaker	POINT	2.080	H:/Individual recognition vids/Blind videos/KK12.MP4	52	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	At speaker	POINT	3.480	H:/Individual recognition vids/Blind videos/KK12.MP4	87	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Rst	Time budget	With kin	START	8.800	H:/Individual recognition vids/Blind videos/KK12.MP4	220	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		FVO	Reaction	Distance	POINT	11.560	H:/Individual recognition vids/Blind videos/KK12.MP4	289	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	Away from speaker	POINT	18.440	H:/Individual recognition vids/Blind videos/KK12.MP4	461	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		FVO	Reaction	Other	POINT	18.640	H:/Individual recognition vids/Blind videos/KK12.MP4	466	NA	
KK12	2024-03-10 15:46:43.000	Romy_PRF_13112022_0938.MP4 PRFP - edit out last phase	700.600	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/KK12.MP4	0.0	1007.040	25.000	Romy	PRF		2022-09-11T10:00:00	Inner eriphery	Sunny	KLF	Recruitment	2m		Look	Reaction	At speaker	POINT	20.920	H:/Individual recognition vids/Blind videos/KK12.MP4	523	NA	
